연번,영업장면적,업태명,,,,,,감성주점
7024,70.29,한식,,,,,,
7025,180.58,기타,,,,,,
7026,44.12,한식,,,,,,
7027,137,한식,,,,,,
7028,163.04,기타,,,,,,
7029,46.18,한식,,,,,,
7030,71.2,경양식,,,,,,
7031,62.72,한식,,,,,,
7032,30.02,한식,,,,,,
7033,103,한식,,,,,,
7034,74,중국식,,,,,,
7035,278.88,기타,,,,,,
7036,19.83,호프/통닭,,,,,,
7037,140.03,한식,,,,,,
7038,74.1,일식,,,,,,
7039,250.38,경양식,,,,,,
7040,57.79,한식,,,,,,
7041,155.1,한식,,,,,,
7042,99,한식,,,,,,
7043,144.02,한식,,,,,,
7044,142.2,한식,,,,,,
7045,57.75,경양식,,,,,,
7046,109.09,한식,,,,,,
7047,142.45,기타,,,,,,
7048,91.8,한식,,,,,,
7049,67,분식,,,,,,
7050,125,한식,,,,,,
7051,95.25,라이브카페,,,,,,
7052,160.64,기타,,,,,,
7053,38.88,한식,,,,,,
7054,182.87,한식,,,,,,
7055,174.72,한식,,,,,,
7056,33.22,한식,,,,,,
7057,9.88,한식,,,,,,
7058,53.66,기타,,,,,,
7059,104.14,한식,,,,,,
7060,217.13,한식,,,,,,
7061,15,호프/통닭,,,,,,
7062,48,한식,,,,,,
7063,36.36,한식,,,,,,
7064,246.79,한식,,,,,,
7065,31.35,한식,,,,,,
7066,12.69,한식,,,,,,
7067,290,한식,,,,,,
7068,50.84,한식,,,,,,
7069,156.5,한식,,,,,,
7070,77.4,한식,,,,,,
7071,29.64,기타,,,,,,
7072,93,한식,,,,,,
7073,98.7,한식,,,,,,
7074,89.62,중국식,,,,,,
7075,26.45,기타,,,,,,
7076,55.44,한식,,,,,,
7077,115.92,한식,,,,,,
7078,18.59,식육(숯불구이),,,,,,
7079,84.69,중국식,,,,,,
7080,66,한식,,,,,,
7081,222.6,한식,,,,,,
7082,79.2,한식,,,,,,
7083,37.96,한식,,,,,,
7084,130.66,호프/통닭,,,,,,
7085,69.94,한식,,,,,,
7086,49.5,한식,,,,,,
7087,105.1,회집,,,,,,
7088,35.57,기타,,,,,,
7089,44.25,식육(숯불구이),,,,,,
7090,188.1,식육(숯불구이),,,,,,
7091,188.1,식육(숯불구이),,,,,,
7092,252.3,한식,,,,,,
7093,327.11,기타,,,,,,
7094,96.27,경양식,,,,,,
7095,148.38,기타,,,,,,
7096,190.86,한식,,,,,,
7097,51.78,기타,,,,,,
7098,29.5,한식,,,,,,
7099,36.33,기타,,,,,,
7100,198.8,한식,,,,,,
7101,34.97,한식,,,,,,
7102,49.68,기타,,,,,,
7103,119.3,한식,,,,,,
7104,99.17,한식,,,,,,
7105,32,한식,,,,,,
7106,102.33,한식,,,,,,
7107,50.24,기타,,,,,,
7108,32.4,식육(숯불구이),,,,,,
7109,33.3,한식,,,,,,
7110,379.88,경양식,,,,,,
7111,56.85,김밥(도시락),,,,,,
7112,119.9,기타,,,,,,
7113,32,한식,,,,,,
7114,32,한식,,,,,,
7115,55,기타,,,,,,
7116,102,한식,,,,,,
7117,148.33,식육(숯불구이),,,,,,
7118,55.25,한식,,,,,,
7119,46.32,한식,,,,,,
7120,66,경양식,,,,,,
7121,99.28,기타,,,,,,
7122,158.21,한식,,,,,,
7123,99.84,한식,,,,,,
7124,81.88,한식,,,,,,
7125,167.75,한식,,,,,,
7126,35.1,기타,,,,,,
7127,248.97,한식,,,,,,
7128,22.67,기타,,,,,,
7129,59.64,한식,,,,,,
7130,13,호프/통닭,,,,,,
7131,49.6,기타,,,,,,
7132,141.17,기타,,,,,,
7133,56.26,한식,,,,,,
7134,123.26,한식,,,,,,
7135,299.84,식육(숯불구이),,,,,,
7136,81.88,한식,,,,,,
7137,47.89,호프/통닭,,,,,,
7138,414.79,경양식,,,,,,
7139,50.08,식육(숯불구이),,,,,,
7140,220.87,식육(숯불구이),,,,,,
7141,132.52,호프/통닭,,,,,,
7142,379.21,한식,,,,,,
7143,66.5,한식,,,,,,
7144,139.69,기타,,,,,,
7145,245.67,한식,,,,,,
7146,95.76,김밥(도시락),,,,,,
7147,42.56,기타,,,,,,
7148,21,한식,,,,,,
7149,58.32,한식,,,,,,
7150,35.2,기타,,,,,,
7151,62.35,한식,,,,,,
7152,26.91,한식,,,,,,
7153,95,기타,,,,,,
7154,99,호프/통닭,,,,,,
7155,105.6,호프/통닭,,,,,,
7156,97,한식,,,,,,
7157,86.02,한식,,,,,,
7158,119.62,식육(숯불구이),,,,,,
7159,27.95,한식,,,,,,
7160,42.24,호프/통닭,,,,,,
7161,128.7,한식,,,,,,
7162,784.62,식육(숯불구이),,,,,,
7163,111.62,한식,,,,,,
7164,59.2,호프/통닭,,,,,,
7165,216.02,식육(숯불구이),,,,,,
7166,111.63,한식,,,,,,
7167,15,호프/통닭,,,,,,
7168,254.61,한식,,,,,,
7169,258.21,한식,,,,,,
7170,66.9,한식,,,,,,
7171,92.6,식육(숯불구이),,,,,,
7172,98,한식,,,,,,
7173,164.7,기타,,,,,,
7174,264,일식,,,,,,
7175,153.4,식육(숯불구이),,,,,,
7176,75.49,한식,,,,,,
7177,118.79,정종/대포집/소주방,,,,,,
7178,80,한식,,,,,,
7179,153.57,한식,,,,,,
7180,145.54,호프/통닭,,,,,,
7181,187.16,경양식,,,,,,
7182,30,기타,,,,,,
7183,31.74,기타,,,,,,
7184,63.49,기타,,,,,,
7185,76.56,한식,,,,,,
7186,89,기타,,,,,,
7187,127.58,호프/통닭,,,,,,
7188,133.75,기타,,,,,,
7189,39.79,한식,,,,,,
7190,66.46,기타,,,,,,
7191,90,한식,,,,,,
7192,27.64,한식,,,,,,
7193,61.4,기타,,,,,,
7194,63.23,한식,,,,,,
7195,101.03,한식,,,,,,
7196,64.93,경양식,,,,,,
7197,66,호프/통닭,,,,,,
7198,107.8,기타,,,,,,
7199,165.24,한식,,,,,,
7200,31.53,호프/통닭,,,,,,
7201,18.5,한식,,,,,,
7202,51.17,한식,,,,,,
7203,69,한식,,,,,,
7204,74.94,분식,,,,,,
7205,17.7,기타,,,,,,
7206,82.5,기타,,,,,,
7207,221.2,식육(숯불구이),,,,,,
7208,123,호프/통닭,,,,,,
7209,95.96,기타,,,,,,
7210,70.94,기타,,,,,,
7211,562.35,뷔페식,,,,,,
7212,99.21,중국식,,,,,,
7213,51.1,한식,,,,,,
7214,63.2,한식,,,,,,
7215,158.08,한식,,,,,,
7216,31.53,한식,,,,,,
7217,223.71,라이브카페,,,,,,
7218,74.04,한식,,,,,,
7219,92.74,기타,,,,,,
7220,89.11,한식,,,,,,
7221,56.44,한식,,,,,,
7222,25.92,한식,,,,,,
7223,53.7,경양식,,,,,,
7224,101.88,한식,,,,,,
7225,64.8,한식,,,,,,
7226,82.8,한식,,,,,,
7227,40.32,호프/통닭,,,,,,
7228,103.3,한식,,,,,,
7229,66,기타,,,,,,
7230,57,한식,,,,,,
7231,23.14,한식,,,,,,
7232,72.6,한식,,,,,,
7233,31.53,기타,,,,,,
7234,44.57,기타,,,,,,
7235,31.53,한식,,,,,,
7236,82.51,외국음식전문점(인도태국등),,,,,,
7237,31.32,호프/통닭,,,,,,
7238,24.57,한식,,,,,,
7239,188.1,한식,,,,,,
7240,135,한식,,,,,,
7241,63.46,기타,,,,,,
7242,22.14,분식,,,,,,
7243,60.26,감성주점,,,,,,
7244,93.98,한식,,,,,,
7245,51.88,한식,,,,,,
7246,161.66,분식,,,,,,
7247,37.03,호프/통닭,,,,,,
7248,55.91,한식,,,,,,
7249,50.16,호프/통닭,,,,,,
7250,73.53,기타,,,,,,
7251,53.73,호프/통닭,,,,,,
7252,53.07,호프/통닭,,,,,,
7253,60.9,호프/통닭,,,,,,
7254,79,한식,,,,,,
7255,79.2,호프/통닭,,,,,,
7256,72.46,호프/통닭,,,,,,
7257,49.28,분식,,,,,,
7258,65.32,기타,,,,,,
7259,60.84,한식,,,,,,
7260,140.4,한식,,,,,,
7261,55.08,한식,,,,,,
7262,77.79,한식,,,,,,
7263,115.5,분식,,,,,,
7264,92.4,식육(숯불구이),,,,,,
7265,150,한식,,,,,,
7266,79.51,회집,,,,,,
7267,45,경양식,,,,,,
7268,109.44,한식,,,,,,
7269,116.16,기타,,,,,,
7270,94,기타,,,,,,
7271,30.6,식육(숯불구이),,,,,,
7272,69.52,한식,,,,,,
7273,82.64,회집,,,,,,
7274,97.39,기타,,,,,,
7275,57.32,한식,,,,,,
7276,48.85,호프/통닭,,,,,,
7277,75.68,한식,,,,,,
7278,46.57,기타,,,,,,
7279,334.2,한식,,,,,,
7280,39.6,한식,,,,,,
7281,169.88,한식,,,,,,
7282,81.18,한식,,,,,,
7283,63.5,식육(숯불구이),,,,,,
7284,79.33,호프/통닭,,,,,,
7285,97.02,호프/통닭,,,,,,
7286,82.8,한식,,,,,,
7287,33,한식,,,,,,
7288,23.92,한식,,,,,,
7289,56.19,한식,,,,,,
7290,199.72,한식,,,,,,
7291,94.72,한식,,,,,,
7292,62.7,한식,,,,,,
7293,90.08,기타,,,,,,
7294,198.8,경양식,,,,,,
7295,108,한식,,,,,,
7296,16.5,기타,,,,,,
7297,51.3,한식,,,,,,
7298,57.72,식육(숯불구이),,,,,,
7299,39.05,경양식,,,,,,
7300,40.95,한식,,,,,,
7301,39,분식,,,,,,
7302,91.03,기타,,,,,,
7303,14.4,한식,,,,,,
7304,69.3,호프/통닭,,,,,,
7305,64.56,분식,,,,,,
7306,40,기타,,,,,,
7307,70,호프/통닭,,,,,,
7308,46.98,분식,,,,,,
7309,115.7,식육(숯불구이),,,,,,
7310,152.05,한식,,,,,,
7311,56.63,한식,,,,,,
7312,394.65,한식,,,,,,
7313,26.4,한식,,,,,,
7314,91.54,기타,,,,,,
7315,107.3,한식,,,,,,
7316,97.92,호프/통닭,,,,,,
7317,60,한식,,,,,,
7318,68.77,외국음식전문점(인도태국등),,,,,,
7319,60.9,한식,,,,,,
7320,80,한식,,,,,,
7321,81.9,기타,,,,,,
7322,66.59,식육(숯불구이),,,,,,
7323,148.23,기타,,,,,,
7324,46.14,한식,,,,,,
7325,85.37,기타,,,,,,
7326,15.7,기타,,,,,,
7327,13.28,한식,,,,,,
7328,95.58,한식,,,,,,
7329,78.85,한식,,,,,,
7330,61.3,한식,,,,,,
7331,1338.25,뷔페식,,,,,,
7332,36.35,한식,,,,,,
7333,96.6,한식,,,,,,
7334,102.56,한식,,,,,,
7335,93.47,한식,,,,,,
7336,88.93,한식,,,,,,
7337,219.48,경양식,,,,,,
7338,542.12,한식,,,,,,
7339,296.32,한식,,,,,,
7340,113.84,기타,,,,,,
7341,166.23,한식,,,,,,
7342,166.32,한식,,,,,,
7343,117.87,중국식,,,,,,
7344,78.27,한식,,,,,,
7345,234.85,분식,,,,,,
7346,36.36,기타,,,,,,
7347,81.24,한식,,,,,,
7348,321.19,뷔페식,,,,,,
7349,55.66,한식,,,,,,
7350,99,기타,,,,,,
7351,132.78,한식,,,,,,
7352,67.2,한식,,,,,,
7353,99.6,한식,,,,,,
7354,61.56,한식,,,,,,
7355,99.17,한식,,,,,,
7356,317.02,한식,,,,,,
7357,98.03,기타,,,,,,
7358,29.62,한식,,,,,,
7359,66,중국식,,,,,,
7360,96.61,중국식,,,,,,
7361,74.5,한식,,,,,,
7362,57,한식,,,,,,
7363,147.73,한식,,,,,,
7364,100,한식,,,,,,
7365,75.93,기타,,,,,,
7366,52,한식,,,,,,
7367,57,한식,,,,,,
7368,174.4,경양식,,,,,,
7369,127.86,경양식,,,,,,
7370,147.44,한식,,,,,,
7371,66.8,한식,,,,,,
7372,80.43,한식,,,,,,
7373,78.27,한식,,,,,,
7374,66.63,한식,,,,,,
7375,99.49,회집,,,,,,
7376,53.5,한식,,,,,,
7377,153.52,식육(숯불구이),,,,,,
7378,119.9,한식,,,,,,
7379,189,일식,,,,,,
7380,35.35,호프/통닭,,,,,,
7381,52.82,외국음식전문점(인도태국등),,,,,,
7382,37.45,외국음식전문점(인도태국등),,,,,,
7383,53.22,식육(숯불구이),,,,,,
7384,180.03,한식,,,,,,
7385,16.5,한식,,,,,,
7386,88.82,한식,,,,,,
7387,95.22,한식,,,,,,
7388,48.72,호프/통닭,,,,,,
7389,124.04,한식,,,,,,
7390,91.6,분식,,,,,,
7391,52.8,기타,,,,,,
7392,111.38,한식,,,,,,
7393,50.4,한식,,,,,,
7394,96.2,기타,,,,,,
7395,157.53,한식,,,,,,
7396,377.75,경양식,,,,,,
7397,30.24,식육(숯불구이),,,,,,
7398,66.11,기타,,,,,,
7399,153.8,식육(숯불구이),,,,,,
7400,65.8,식육(숯불구이),,,,,,
7401,99.36,한식,,,,,,
7402,49.59,분식,,,,,,
7403,56.8,경양식,,,,,,
7404,25.6,기타,,,,,,
7405,95.54,호프/통닭,,,,,,
7406,26.4,기타,,,,,,
7407,28,정종/대포집/소주방,,,,,,
7408,74.31,외국음식전문점(인도태국등),,,,,,
7409,66,한식,,,,,,
7410,82,호프/통닭,,,,,,
7411,50.03,뷔페식,,,,,,
7412,171.12,한식,,,,,,
7413,216.22,식육(숯불구이),,,,,,
7414,82.51,기타,,,,,,
7415,88.81,한식,,,,,,
7416,104.8,기타,,,,,,
7417,41.32,한식,,,,,,
7418,54,한식,,,,,,
7419,148.36,호프/통닭,,,,,,
7420,129.24,일식,,,,,,
7421,100.38,한식,,,,,,
7422,87.33,한식,,,,,,
7423,170.98,한식,,,,,,
7424,82.5,기타,,,,,,
7425,25.41,분식,,,,,,
7426,133.48,한식,,,,,,
7427,6.9,분식,,,,,,
7428,27.2,한식,,,,,,
7429,96.9,기타,,,,,,
7430,138.84,한식,,,,,,
7431,52.21,분식,,,,,,
7432,327.36,기타,,,,,,
7433,36.36,한식,,,,,,
7434,19.83,기타,,,,,,
7435,330.76,한식,,,,,,
7436,30,기타,,,,,,
7437,92.46,한식,,,,,,
7438,107.66,한식,,,,,,
7439,91.8,기타,,,,,,
7440,504,한식,,,,,,
7441,169.32,경양식,,,,,,
7442,72.5,기타,,,,,,
7443,36.4,경양식,,,,,,
7444,133.75,한식,,,,,,
7445,68.49,한식,,,,,,
7446,21.66,분식,,,,,,
7447,57.6,기타,,,,,,
7448,76.25,호프/통닭,,,,,,
7449,29.7,식육(숯불구이),,,,,,
7450,68.5,중국식,,,,,,
7451,58.05,식육(숯불구이),,,,,,
7452,27.45,한식,,,,,,
7453,148.62,식육(숯불구이),,,,,,
7454,86.95,경양식,,,,,,
7455,16.98,한식,,,,,,
7456,59.48,기타,,,,,,
7457,101.68,한식,,,,,,
7458,126.75,한식,,,,,,
7459,22.4,한식,,,,,,
7460,58.91,기타,,,,,,
7461,23.68,기타,,,,,,
7462,78.26,기타,,,,,,
7463,66.14,호프/통닭,,,,,,
7464,73.8,한식,,,,,,
7465,99.8,기타,,,,,,
7466,33,기타,,,,,,
7467,22.4,한식,,,,,,
7468,57,기타,,,,,,
7469,182.36,한식,,,,,,
7470,92.1,한식,,,,,,
7471,90.88,한식,,,,,,
7472,99.72,식육(숯불구이),,,,,,
7473,11.34,한식,,,,,,
7474,99.79,한식,,,,,,
7475,54.46,한식,,,,,,
7476,57.4,한식,,,,,,
7477,58.82,한식,,,,,,
7478,56.84,기타,,,,,,
7479,802.44,한식,,,,,,
7480,21.45,기타,,,,,,
7481,363,한식,,,,,,
7482,71.52,한식,,,,,,
7483,40,기타,,,,,,
7484,60.2,기타,,,,,,
7485,30.24,한식,,,,,,
7486,119.25,회집,,,,,,
7487,129.8,한식,,,,,,
7488,294.82,한식,,,,,,
7489,29.4,한식,,,,,,
7490,24,한식,,,,,,
7491,29,호프/통닭,,,,,,
7492,108.89,회집,,,,,,
7493,45,호프/통닭,,,,,,
7494,80,호프/통닭,,,,,,
7495,104.3,기타,,,,,,
7496,17.55,기타,,,,,,
7497,95.2,한식,,,,,,
7498,115.24,정종/대포집/소주방,,,,,,
7499,385,식육(숯불구이),,,,,,
7500,105.61,한식,,,,,,
7501,122.7,한식,,,,,,
7502,86.94,호프/통닭,,,,,,
7503,98.75,한식,,,,,,
7504,296.9,한식,,,,,,
7505,31.53,분식,,,,,,
7506,70.71,한식,,,,,,
7507,78.55,한식,,,,,,
7508,173.05,식육(숯불구이),,,,,,
7509,70.87,한식,,,,,,
7510,37.8,기타,,,,,,
7511,197.42,기타,,,,,,
7512,82,한식,,,,,,
7513,29.75,분식,,,,,,
7514,109.08,한식,,,,,,
7515,208.8,한식,,,,,,
7516,41.22,기타,,,,,,
7517,60,기타,,,,,,
7518,81.9,한식,,,,,,
7519,83.93,한식,,,,,,
7520,322,한식,,,,,,
7521,138,한식,,,,,,
7522,46.16,한식,,,,,,
7523,115.83,한식,,,,,,
7524,153.8,식육(숯불구이),,,,,,
7525,98.68,기타,,,,,,
7526,119,한식,,,,,,
7527,161.01,경양식,,,,,,
7528,82.33,기타,,,,,,
7529,73.49,호프/통닭,,,,,,
7530,64.32,한식,,,,,,
7531,220.42,한식,,,,,,
7532,132.5,한식,,,,,,
7533,133.21,회집,,,,,,
7534,16.92,한식,,,,,,
7535,46.28,기타,,,,,,
7536,33,외국음식전문점(인도태국등),,,,,,
7537,41.03,기타,,,,,,
7538,95.75,기타,,,,,,
7539,95.93,한식,,,,,,
7540,79.5,기타,,,,,,
7541,60,한식,,,,,,
7542,23.7,한식,,,,,,
7543,60.84,한식,,,,,,
7544,935.62,한식,,,,,,
7545,45.4,호프/통닭,,,,,,
7546,129.57,경양식,,,,,,
7547,94.4,한식,,,,,,
7548,99.9,한식,,,,,,
7549,493.48,중국식,,,,,,
7550,42.9,한식,,,,,,
7551,24.5,한식,,,,,,
7552,40.49,기타,,,,,,
7553,82,한식,,,,,,
7554,124,경양식,,,,,,
7555,135.2,한식,,,,,,
7556,30.19,경양식,,,,,,
7557,33,식육(숯불구이),,,,,,
7558,200.09,한식,,,,,,
7559,45.36,기타,,,,,,
7560,28.25,분식,,,,,,
7561,52.65,기타,,,,,,
7562,57.2,한식,,,,,,
7563,113.6,한식,,,,,,
7564,165.29,식육(숯불구이),,,,,,
7565,63.07,한식,,,,,,
7566,155.51,경양식,,,,,,
7567,76.83,경양식,,,,,,
7568,89.6,정종/대포집/소주방,,,,,,
7569,32.76,한식,,,,,,
7570,219.55,정종/대포집/소주방,,,,,,
7571,76.71,경양식,,,,,,
7572,141.58,경양식,,,,,,
7573,65.52,호프/통닭,,,,,,
7574,79.2,일식,,,,,,
7575,424.81,한식,,,,,,
7576,55.2,일식,,,,,,
7577,42.56,분식,,,,,,
7578,50.4,한식,,,,,,
7579,125.08,기타,,,,,,
7580,112.42,경양식,,,,,,
7581,140.25,기타,,,,,,
7582,56.7,경양식,,,,,,
7583,37.44,호프/통닭,,,,,,
7584,56,분식,,,,,,
7585,45.13,한식,,,,,,
7586,41.33,한식,,,,,,
7587,66,한식,,,,,,
7588,48,한식,,,,,,
7589,98.02,한식,,,,,,
7590,186.95,경양식,,,,,,
7591,156,호프/통닭,,,,,,
7592,23.14,한식,,,,,,
7593,143.55,한식,,,,,,
7594,131.62,한식,,,,,,
7595,110.5,한식,,,,,,
7596,236.75,한식,,,,,,
7597,93.28,한식,,,,,,
7598,150.51,식육(숯불구이),,,,,,
7599,56.11,한식,,,,,,
7600,38,정종/대포집/소주방,,,,,,
7601,82,식육(숯불구이),,,,,,
7602,120,한식,,,,,,
7603,86.09,한식,,,,,,
7604,33.46,한식,,,,,,
7605,39,한식,,,,,,
7606,483.67,한식,,,,,,
7607,75.25,한식,,,,,,
7608,117.22,한식,,,,,,
7609,241.95,기타,,,,,,
7610,139.7,식육(숯불구이),,,,,,
7611,61.56,한식,,,,,,
7612,151.09,호프/통닭,,,,,,
7613,208.67,기타,,,,,,
7614,32.56,식육(숯불구이),,,,,,
7615,59.33,한식,,,,,,
7616,35.69,한식,,,,,,
7617,72,호프/통닭,,,,,,
7618,99,식육(숯불구이),,,,,,
7619,141.31,기타,,,,,,
7620,79.11,호프/통닭,,,,,,
7621,36.63,호프/통닭,,,,,,
7622,26.4,분식,,,,,,
7623,176.28,한식,,,,,,
7624,107.64,식육(숯불구이),,,,,,
7625,100.71,한식,,,,,,
7626,475.44,한식,,,,,,
7627,55.51,한식,,,,,,
7628,48.53,한식,,,,,,
7629,130.83,뷔페식,,,,,,
7630,42,기타,,,,,,
7631,45.12,식육(숯불구이),,,,,,
7632,47.7,분식,,,,,,
7633,47.38,호프/통닭,,,,,,
7634,28.68,한식,,,,,,
7635,54.45,한식,,,,,,
7636,17.88,한식,,,,,,
7637,54.5,한식,,,,,,
7638,164.44,한식,,,,,,
7639,49.5,일식,,,,,,
7640,116,한식,,,,,,
7641,103.2,일식,,,,,,
7642,58.8,한식,,,,,,
7643,186.43,호프/통닭,,,,,,
7644,49.02,기타,,,,,,
7645,109.16,한식,,,,,,
7646,66.12,경양식,,,,,,
7647,48,호프/통닭,,,,,,
7648,16,한식,,,,,,
7649,78.84,기타,,,,,,
7650,66.87,한식,,,,,,
7651,37.8,일식,,,,,,
7652,50,기타,,,,,,
7653,78.54,경양식,,,,,,
7654,30,호프/통닭,,,,,,
7655,12.54,분식,,,,,,
7656,43.97,한식,,,,,,
7657,40.05,통닭(치킨),,,,,,
7658,14.4,호프/통닭,,,,,,
7659,32.33,분식,,,,,,
7660,81.78,한식,,,,,,
7661,136.52,한식,,,,,,
7662,170.06,기타,,,,,,
7663,18,분식,,,,,,
7664,70.14,한식,,,,,,
7665,100,중국식,,,,,,
7666,100,한식,,,,,,
7667,131.33,일식,,,,,,
7668,80.84,회집,,,,,,
7669,186.62,한식,,,,,,
7670,94,중국식,,,,,,
7671,210.41,식육(숯불구이),,,,,,
7672,39.66,기타,,,,,,
7673,70,분식,,,,,,
7674,45.13,기타,,,,,,
7675,41.79,기타,,,,,,
7676,154.43,경양식,,,,,,
7677,217.36,한식,,,,,,
7678,59.5,경양식,,,,,,
7679,56.65,한식,,,,,,
7680,36.3,한식,,,,,,
7681,59.58,한식,,,,,,
7682,71.68,기타,,,,,,
7683,56.2,기타,,,,,,
7684,103.59,한식,,,,,,
7685,82.96,한식,,,,,,
7686,245.36,한식,,,,,,
7687,69.74,한식,,,,,,
7688,49.5,기타,,,,,,
7689,57.72,한식,,,,,,
7690,184.58,식육(숯불구이),,,,,,
7691,31.18,호프/통닭,,,,,,
7692,117.6,뷔페식,,,,,,
7693,81.9,한식,,,,,,
7694,26.4,한식,,,,,,
7695,33,한식,,,,,,
7696,35.06,한식,,,,,,
7697,74.48,한식,,,,,,
7698,67.52,한식,,,,,,
7699,73.76,한식,,,,,,
7700,91.34,호프/통닭,,,,,,
7701,27.3,한식,,,,,,
7702,98.25,호프/통닭,,,,,,
7703,277.8,한식,,,,,,
7704,42.96,기타,,,,,,
7705,117,한식,,,,,,
7706,155.73,한식,,,,,,
7707,443.16,뷔페식,,,,,,
7708,78.88,한식,,,,,,
7709,46.95,외국음식전문점(인도태국등),,,,,,
7710,6.6,호프/통닭,,,,,,
7711,155.37,기타,,,,,,
7712,123.01,한식,,,,,,
7713,56.31,한식,,,,,,
7714,74.71,기타,,,,,,
7715,69,한식,,,,,,
7716,202.4,한식,,,,,,
7717,63.98,한식,,,,,,
7718,82.04,한식,,,,,,
7719,98.85,기타,,,,,,
7720,165.24,기타,,,,,,
7721,119.7,기타,,,,,,
7722,90.43,기타,,,,,,
7723,39.6,분식,,,,,,
7724,74.55,회집,,,,,,
7725,87.15,한식,,,,,,
7726,115.25,정종/대포집/소주방,,,,,,
7727,42.42,한식,,,,,,
7728,83.52,기타,,,,,,
7729,33,한식,,,,,,
7730,269.52,뷔페식,,,,,,
7731,38,한식,,,,,,
7732,29.54,분식,,,,,,
7733,54.57,한식,,,,,,
7734,81.57,기타,,,,,,
7735,81.14,한식,,,,,,
7736,90.84,한식,,,,,,
7737,22.5,한식,,,,,,
7738,27.74,기타,,,,,,
7739,42.99,기타,,,,,,
7740,333.12,한식,,,,,,
7741,66.11,한식,,,,,,
7742,26.11,호프/통닭,,,,,,
7743,186.38,회집,,,,,,
7744,90,한식,,,,,,
7745,53.28,한식,,,,,,
7746,33,호프/통닭,,,,,,
7747,62.77,기타,,,,,,
7748,82.5,한식,,,,,,
7749,78.37,한식,,,,,,
7750,35,기타,,,,,,
7751,39.69,일식,,,,,,
7752,49.5,한식,,,,,,
7753,112.88,기타,,,,,,
7754,100.45,기타,,,,,,
7755,105,한식,,,,,,
7756,55,외국음식전문점(인도태국등),,,,,,
7757,71,기타,,,,,,
7758,84,일식,,,,,,
7759,106.14,식육(숯불구이),,,,,,
7760,50.25,호프/통닭,,,,,,
7761,199.56,식육(숯불구이),,,,,,
7762,99.42,식육(숯불구이),,,,,,
7763,158.65,기타,,,,,,
7764,61.87,한식,,,,,,
7765,104.73,한식,,,,,,
7766,45.39,기타,,,,,,
7767,76.16,회집,,,,,,
7768,88.14,기타,,,,,,
7769,13.08,기타,,,,,,
7770,45.76,한식,,,,,,
7771,39.66,경양식,,,,,,
7772,50.96,호프/통닭,,,,,,
7773,48.6,한식,,,,,,
7774,168,한식,,,,,,
7775,74.88,한식,,,,,,
7776,59.6,한식,,,,,,
7777,47.99,한식,,,,,,
7778,115.2,외국음식전문점(인도태국등),,,,,,
7779,18.88,한식,,,,,,
7780,155.47,한식,,,,,,
7781,70.92,한식,,,,,,
7782,125.26,한식,,,,,,
7783,94.38,한식,,,,,,
7784,42.76,경양식,,,,,,
7785,253.44,한식,,,,,,
7786,76.17,한식,,,,,,
7787,182.54,한식,,,,,,
7788,80.39,기타,,,,,,
7789,46.8,한식,,,,,,
7790,105.78,한식,,,,,,
7791,50.12,호프/통닭,,,,,,
7792,182.74,기타,,,,,,
7793,82,한식,,,,,,
7794,149.92,기타,,,,,,
7795,42.9,기타,,,,,,
7796,66.58,일식,,,,,,
7797,99.44,한식,,,,,,
7798,29.85,호프/통닭,,,,,,
7799,91,기타,,,,,,
7800,152.5,식육(숯불구이),,,,,,
7801,242.61,한식,,,,,,
7802,142.45,한식,,,,,,
7803,46.4,한식,,,,,,
7804,56.93,호프/통닭,,,,,,
7805,112.5,식육(숯불구이),,,,,,
7806,84.21,중국식,,,,,,
7807,48.45,한식,,,,,,
7808,188.29,한식,,,,,,
7809,45.13,기타,,,,,,
7810,157.79,한식,,,,,,
7811,81.31,기타,,,,,,
7812,128.83,기타,,,,,,
7813,74.2,중국식,,,,,,
7814,197.76,식육(숯불구이),,,,,,
7815,315.91,한식,,,,,,
7816,218.5,한식,,,,,,
7817,62.7,한식,,,,,,
7818,246.18,식육(숯불구이),,,,,,
7819,156.2,호프/통닭,,,,,,
7820,18.99,한식,,,,,,
7821,42.9,기타,,,,,,
7822,69.68,한식,,,,,,
7823,80.18,한식,,,,,,
7824,48.16,기타,,,,,,
7825,30.42,호프/통닭,,,,,,
7826,25.44,한식,,,,,,
7827,40.56,분식,,,,,,
7828,55.37,한식,,,,,,
7829,93.83,한식,,,,,,
7830,39.6,기타,,,,,,
7831,89.55,한식,,,,,,
7832,155.69,경양식,,,,,,
7833,49.8,한식,,,,,,
7834,19.8,한식,,,,,,
7835,35,기타,,,,,,
7836,127.16,한식,,,,,,
7837,65.34,식육(숯불구이),,,,,,
7838,78.63,중국식,,,,,,
7839,19.2,한식,,,,,,
7840,97.98,기타,,,,,,
7841,78.15,한식,,,,,,
7842,156.2,기타,,,,,,
7843,151.73,한식,,,,,,
7844,28.78,호프/통닭,,,,,,
7845,69.67,한식,,,,,,
7846,70,외국음식전문점(인도태국등),,,,,,
7847,126.7,한식,,,,,,
7848,84,정종/대포집/소주방,,,,,,
7849,108.5,식육(숯불구이),,,,,,
7850,55.62,기타,,,,,,
7851,47.64,호프/통닭,,,,,,
7852,23.4,한식,,,,,,
7853,152.95,한식,,,,,,
7854,57,기타,,,,,,
7855,60.29,한식,,,,,,
7856,97.33,한식,,,,,,
